PMID,PUB_YEAR,PUB_MONTH
15158790,2004,6
15158791,2004,6
15158796,2004,6
15158803,2004,6
15158804,2004,6
15158900,2004,6
15158981,2004,6
15159011,2004,6
15159012,2004,6
15159013,2004,6
15159119,2004,7
15159571,2004,6
15159577,2004,6
15159690,0,0
15160071,1995,9
15160607,2004,0
4148640,1973,11
4149445,1973,10
4150372,1973,11
16733305,2006,3
16733309,2006,3
5721458,1968,1
5721459,1968,1
5721465,1968,1
5722682,1968,11
5722685,1968,11
5722695,1968,11
5723387,1968,12
9915409,1999,2
9915774,0,0
9915789,1999,1
9915790,1999,1
9915875,1999,1
9916012,1999,2
9916292,1998,12
9916311,1998,12
9916377,0,0
9916432,1998,0
9916528,1998,8
9916610,0,0
9917006,1998,10
9917276,1999,1
9917278,1999,1
9917284,1999,1
9917285,1999,1
9917291,1999,1
9917295,1999,1
9917299,1999,1
9917304,1999,1
9917319,1999,1
9917320,1999,1
9917415,1999,1
14634026,2004,2
14634034,2004,3
14634039,2004,3
14634253,2003,12
14634938,0,0
14634961,0,0
14635265,0,0
14635270,0,0
14635503,0,0
14635530,0,0
14635532,0,0
14635608,0,0
14635610,0,0
14635721,0,0
14635723,0,0
14635729,0,0
14635814,2003,0
14635996,2003,10
6245983,1980,3
6246099,1980,6
6246116,1980,5
6246126,1980,2
6246161,0,0
6246163,1980,4
6246190,1980,2
6246275,1980,5
6246527,1980,4
6246535,1980,4
6246583,1980,6
6246873,1980,1
6246937,1980,4
6246990,1980,0
6247214,1980,6
6247348,1980,6
6247489,1980,4
6247694,1980,0
9391040,1997,12
9391075,1997,12
9391912,0,0
9391914,0,0
9392620,1997,12
9392765,1997,10
9392884,1997,11
24595403,2014,0
24595577,2014,3
2575380,1989,12
2575401,1989,12
2575403,0,0
2575415,1989,12
2575452,1989,10
2575453,0,0
2575492,0,0
2575494,0,0
2575496,0,0
2575497,0,0
2575498,0,0
2575500,0,0
2575503,0,0
2575566,1989,11
2575604,1989,0
2575621,1989,11
2575624,1989,11
2575682,1989,10
2575715,1989,12
2575764,1989,11
2575765,1989,11
2575847,1989,0
2575890,0,0
2576008,1989,11
2576043,1989,11
2576167,1989,2
2576175,1989,7
2576194,0,0
2576195,0,0
2576225,1989,8
2576320,1989,0
2576373,1989,5
2576394,1989,11
2576433,1989,0
2576455,1989,12
2576841,1989,12
2576851,1989,0
2577061,0,0
2577063,0,0
2577294,1989,5
2577449,1989,0
2577452,1989,0
2577525,0,0
2577698,0,0
27741158,0,0
27741162,0,0
27742364,2016,10
27742942,1997,12
35081661,2022,5
35081900,2022,1
35082354,2022,1
35082823,0,0
35082884,0,0
35083331,2022,0
35083424,0,0
31411239,2019,9
31411456,2019,9
31411585,2019,6
31411895,0,0
31412489,2019,10
31412552,2019,8
31412644,2019,8
31413243,2019,9
31413269,2019,8
27743327,2017,1
22498345,2012,7
22499212,2012,5
22499273,2012,7
22500291,2012,4
22500336,2011,0
22500422,2011,12
22500590,2012,5
24595886,2014,4
24596007,0,0
24596089,2014,4
24596116,2014,4
24596274,2014,5
24596315,2014,4
24596421,0,0
24596623,2014,1
24597622,2014,8
24597670,2014,4
24597713,2014,3
24597775,2014,11
25643977,2015,3
25644279,2015,5
25644369,2015,2
25644458,2015,2
25644814,0,0
25644936,2015,6
25645055,2015,2
25645286,2015,7
25645401,2015,2
25645745,0,0
25645759,0,0
25646013,2015,4
18828582,2008,10
18828589,2008,10
18828630,2008,10
18828637,2008,11
18828799,2008,12
18828997,2008,12
18829104,2008,11
18829198,2008,12
18829312,2008,10
18829438,2008,10
18829557,2008,10
18829560,2008,10
18829727,2009,1
18829735,2008,7
18830096,0,0
18830103,0,0
18830129,2009,1
18830144,2008,9
18830151,2008,9
18830152,2008,9
18830156,2008,9
18830158,2008,9
18830377,2008,10
18830458,2008,9
18830481,2008,10
2051102,1991,4
2051260,0,0
2051300,0,0
2051320,1991,2
2051329,1991,2
2051384,1991,5
2051750,0,0
2051885,1991,1
2051887,1991,1
2051990,1991,6
2052128,0,0
2052467,1991,0
2052487,0,0
2052491,0,0
2052501,0,0
2052520,1991,3
20401350,2010,3
20401388,2010,5
20401412,2010,6
20401519,2010,8
20401532,2010,11
20401755,2010,5
20402394,0,0
20402511,2010,5
20402515,2010,7
20402517,2010,5
20402634,2010,7
20403119,0,0
20403363,2010,6
20403429,2010,6
20403437,2010,6
21449708,2011,6
21450004,2011,6
21450275,2011,5
21450376,2011,6
21450503,0,0
21451508,2011,5
21451702,2011,3
21451735,1996,0
21451781,2011,3
21451882,2011,5
21451949,2011,7
21452052,2011,7
478594,1979,7
478997,1979,7
479119,1979,7
479120,1979,7
479149,1979,9
479165,1979,9
479171,1979,9
479415,1979,10
479558,1979,5
479579,1979,9
479738,1979,7
479741,1979,6
480163,1979,8
480165,1979,8
480166,1979,8
3099628,0,0
3099643,1986,12
3099756,1986,7
3099822,1986,12
3099834,1986,11
3099835,1986,11
3099974,1986,11
3100028,1987,2
3100087,1987,1
3100280,1987,2
3100331,1987,1
3100337,1987,2
3100404,1986,12
3100405,1986,12
3100513,1987,1
3100518,1987,1
3100723,1987,3
3100745,1986,9
3100775,1987,2
3100796,1986,7
3100797,1986,7
3100801,1987,2
3100946,1987,2
3101277,1986,0
3101594,1987,1
3101600,1987,2
3101668,1986,10
3101705,1987,2
3101707,1986,10
3101711,1986,11
3101721,1986,12
3101735,1986,12
8342608,1993,7
8342955,1993,8
8344419,1993,8
8344447,1993,6
8344527,1993,8
8344792,1993,8
8344870,1993,6
8344880,1993,6
6769586,1980,3
6769737,1980,2
6769899,1980,5
6769910,1980,6
6769922,1980,6
6769995,1980,0
6770088,1980,5
6770356,0,0
6770359,1980,0
6770375,1980,1
6770565,1980,4
6770570,1980,5
6770597,1980,0
6770695,1980,6
6770882,1980,5
6770884,1980,4
6770893,1980,5
6770910,1980,6
6770995,1980,7
6771029,1980,0
6771128,1980,2
6771263,1980,7
6771279,1980,7
6771490,1980,0
6771512,0,0
6771797,1980,0
6771803,1980,0
6771804,1980,0
6771807,1980,0
6771843,1980,5
6771928,1980,2
6771934,1980,0
32984013,2020,0
32984993,2021,1
32985231,0,0
32986335,0,0
31935492,2020,5
31935847,2020,1
31935977,2020,1
31936132,2020,1
31936204,2020,1
31936209,2020,1
31936234,2020,1
31936742,2020,1
16206782,2002,1
16206927,0,0
16207058,2005,10
16207143,2005,10
16207821,2006,1
16207914,2005,10
16208462,2005,12
16208631,2005,10
16208730,2005,11
14110740,1963,12
14110745,1963,12
38751327,2024,6
38751362,2024,8
38752163,2024,5
38752540,2024,5
38752888,2024,7
30362618,2019,3
30362721,2018,11
30362756,2018,11
30363090,2018,2
30363093,2017,5
30363114,2018,2
30363121,2017,11
30363326,2017,5
30363469,0,0
30363851,2017,8
30364406,1992,0
30364893,2016,2
30364896,0,0
30364898,2016,2
23022522,2012,12
23022775,2012,11
23023206,2012,12
23023415,2012,0
23023817,2013,4
23023860,0,0
23024321,0,0
37702619,2023,11
37703127,0,0
37703658,2023,11
37704005,2023,9
37704120,2024,1
37704629,2023,9
12536772,2002,12
12536776,2002,12
12536813,2002,12
12537017,0,0
12537019,0,0
12537024,0,0
12537027,0,0
12537384,2002,12
12537450,2003,1
12537497,2003,1
12537764,0,0
12538002,2003,3
12538008,2003,3
12538010,2003,3
12538019,2003,2
12538090,2003,1
12538463,2003,1
12538616,2003,2
12538619,2003,2
12538817,2003,2
12538821,2003,2
12538826,2003,2
12538838,2003,2
7293926,1981,9
7295032,1981,9
7295220,1981,8
7295239,1981,5
7295660,1981,8
7295664,1981,8
7295690,1981,9
7295800,1981,11
7295834,1981,0
7295876,1981,10
7295881,0,0
7295897,1981,5
3624061,0,0
3624074,1987,7
3624107,1987,6
3624174,0,0
3624179,0,0
3624180,0,0
3624182,0,0
3624189,0,0
3624191,0,0
3624243,1987,9
3624275,1987,9
25119805,0,0
25119875,2014,8
25120104,2015,2
25120181,2014,10
25120185,2015,1
25121373,0,0
25121585,2014,9
25121586,2014,9
26168381,2015,8
26169564,2015,10
26169574,2015,10
26169698,2015,10
26169772,0,0
26169912,2015,7
26170096,2015,11
26170283,2015,7
26170426,2015,8
26170557,0,0
3624339,1987,5
3624369,1987,6
3624373,1987,6
3624378,1987,6
3624379,1987,6
3624493,1987,0
3624882,0,0
3624883,0,0
3625091,1987,6
3625281,1987,9
3625484,1987,6
3625487,1987,6
3625496,1987,6
3625710,1987,9
3625712,1987,9
3625713,1987,9
3625772,1987,4
3625891,1987,7
3625909,1987,7
20925361,2010,11
20925363,2010,11
20925419,2010,11
20925683,1969,0
20925690,2010,11
20926113,2010,12
20926160,2010,12
20926161,2010,12
20926447,2010,10
20926757,2011,1
20927150,0,0
20927461,2010,11
19879245,2009,12
19879348,2010,2
19879593,2010,2
19879685,0,0
19879709,2010,3
19879984,2010,2
19880357,2009,12
19880735,2009,11
19880769,2009,0
19881059,0,0
19881279,2009,11
19881700,1996,9
8869261,1995,0
8869662,1996,8
8869751,1996,0
8869814,1996,8
8869821,1996,8
8869882,1996,8
8870170,1996,8
8870236,1996,10
8870434,1996,8
8870642,1996,10
8870682,1996,10
8870815,1996,7
8870874,1996,9
8870987,1996,9
8870990,1996,9
8871138,1996,0
8871838,0,0
8872085,0,0
8872122,1996,8
1529708,1992,0
1530305,1992,8
1530373,0,0
1530667,1992,9
1530670,1992,5
1530677,1992,5
1530679,1992,5
1530940,1992,1
1530983,1992,0
1531021,1992,1
1531075,1992,1
1531130,0,0
1531191,1992,2
1531220,1992,0
1531361,1992,2
1531654,1992,3
1531863,0,0
1531935,1992,0
1532032,1992,3
28268250,2017,5
28270052,2017,3
28270082,2017,0
28270494,2017,8
28270716,2017,2
28270743,2017,0
39277961,0,0
39278420,2024,12
39278603,2024,12
39279325,2024,12
39279568,2024,12
39279594,2024,11
39280611,2024,9
26695228,2016,0
26695230,2016,0
26695238,2016,0
26695486,0,0
26695487,0,0
26696543,2016,1
26697686,2015,7
26697687,2015,7
26697689,2015,7
26697898,2016,1
34560054,2021,11
34561007,2021,12
1005056,1976,0
1005110,1976,11
1005124,1976,12
1005221,0,0
1005362,0,0
1005363,0,0
1005367,0,0
1005492,1976,10
1005510,0,0
1005511,0,0
1005544,1976,8
1005547,1976,8
1005736,1976,12
1005741,1976,12
1005789,0,0
1005859,0,0
1006135,0,0
1006203,1976,0
1006721,1976,10
1006730,0,0
1006732,0,0
1006735,0,0
1006739,0,0
1006808,0,0
1006974,0,0
1006975,0,0
1006981,0,0
1006983,0,0
1006984,0,0
1007142,1976,0
1007226,0,0
1007232,0,0
1007234,1976,0
1007317,1976,12
1007319,1976,12
1007321,1976,12
1007619,1976,11
1007637,0,0
12015200,2002,5
12015267,2002,6
12015270,2002,6
12015792,0,0
12015798,0,0
12016034,2002,4
12016206,2002,7
12016270,2002,5
12016603,0,0
12016857,1998,12
12016858,1998,12
12016860,1998,12
12016866,1998,9
12016873,1998,9
12016898,1998,8
12016900,1998,8
12016905,1998,8
12016932,1998,10
12016939,1998,11
12016944,1998,11
12017003,1998,5
12017147,0,0
12017281,0,0
12017289,0,0
12017290,0,0
12017291,0,0
12017297,0,0
12017311,0,0
12017334,0,0
12017469,2002,5
12017752,0,0
10442057,0,0
10442208,1999,7
10442247,0,0
10442248,0,0
10442251,0,0
10442252,0,0
10442255,0,0
10442533,1999,7
10442735,0,0
10442736,0,0
10442742,0,0
10442743,0,0
10443462,1999,7
10443755,0,0
10443758,0,0
10443763,0,0
10443900,1999,7
10443902,1999,7
10443904,1999,7
10443935,1999,7
10443970,1999,4
10443973,1999,4
10444038,0,0
10444818,1999,7
10444822,0,0
10444823,0,0
10444824,0,0
10444829,0,0
10444830,0,0
10444831,0,0
10444834,0,0
10444836,0,0
10444866,0,0
10444868,0,0
11975525,2002,5
12014954,2002,5
12014957,2002,5
12014960,2002,5
12014970,2002,5
12015064,2002,3
17257797,0,0
17257835,2007,3
17257837,2007,3
17257838,2007,3
17257842,2007,3
17257861,0,0
17257869,2007,4
17258462,2007,3
17258475,2007,6
17258753,2007,3
17258889,0,0
17259358,2007,3
17259593,2007,3
17259737,2007,0
17259763,0,0
17259764,0,0
17259765,0,0
17259879,2007,2
17260025,2007,5
17260132,2007,4
17260246,1999,3
17260257,1999,3
17260262,1999,5
17260275,1999,6
17260290,1999,10
17260292,1999,10
17260299,1999,12
17260302,1999,12
17260306,1999,4
17260307,1999,4
17260491,0,0
17260692,0,0
17260693,0,0
17260697,0,0
17260698,0,0
17782813,1990,3
17784396,1960,4
17784858,2007,10
17784956,2007,9
36132378,2020,7
36133091,2021,4
36133587,2019,8
36133623,2019,8
36133695,2022,5
36134045,2022,8
36134376,2022,3
36134538,2022,11
38229404,2024,12
38229521,2024,5
38229920,2024,6
38230347,2024,0
38230356,2024,0
38230573,2024,2
38230639,2024,1
38230963,2024,2
38230993,2024,1
38231182,2024,2
38231688,2023,11
38231728,2023,11
15685199,2005,4
15685321,2005,2
15685322,2005,2
15685588,2005,4
15685655,0,0
15685707,2005,3
15685783,2004,0
15686150,0,0
15686151,0,0
15686281,0,0
15686359,2005,2
15686380,2005,2
15686421,2005,2
15686442,0,0
15686443,0,0
15686525,2005,2
15686539,2005,1
15686762,2005,3
15686869,0,0
15686885,2005,2
15686904,2005,2
15686905,2005,2
15686910,2005,2
15686911,2005,2
15686931,2005,2
15686947,2005,2
15686994,2005,3
15687000,2005,3
15687225,2005,5
15687241,2005,5
37182156,2023,0
35608764,2022,10
35609178,2022,6
35609179,2022,6
35609238,2022,6
35609251,0,0
35609966,2022,8
35610240,2022,5
35610479,2022,5
35610803,2014,10
35610808,2014,11
18306675,2008,1
18306745,2007,10
18306746,2007,10
18306747,2007,10
18306800,2007,10
18306911,0,0
18307109,0,0
18307295,2008,3
18307307,2008,4
18307324,2008,3
18307499,2008,4
18307500,2008,4
18307516,2008,4
18308898,2008,6
18309089,2008,6
18309277,2008,2
18309278,2008,2
33511311,2021,7
33511973,2021,3
33513065,0,0
33513361,2021,2
28792261,0,0
28792478,2017,8
28792658,2017,10
28792725,2017,10
28792759,2017,9
28793447,2015,7
28793917,2017,8
28793981,2017,8
28794589,0,0
19356068,2008,1
19356782,2009,7
19357321,2009,7
19357496,0,0
19357798,0,0
32462148,2020,7
32462951,0,0
32463099,2020,8
32463218,2020,6
32463406,2020,6
32463656,2020,6
32464331,2020,8
32464405,2020,7
7820841,0,0
7820880,1995,1
7820900,1994,10
7821004,1994,9
7821007,1994,9
7821104,1995,1
7821352,1994,9
7821368,1994,9
7821984,1994,10
7821985,1994,10
7821992,0,0
7822153,1995,1
7822816,1994,12
7823283,0,0
36656923,2023,3
36657200,2023,4
36657292,2023,4
36657348,2023,3
36657351,2023,3
36657474,2023,2
36657569,2023,3
36658579,2023,1
36658940,2018,4
36659135,2020,4
30889498,2019,4
30889849,2019,3
30889901,2019,3
30889921,2019,3
30890902,2019,0
30891142,2019,3
30891166,2019,0
30891316,2019,0
30891440,2019,0
30891619,2019,7
30891685,2019,6
30892033,2019,4
30892050,2019,4
30892164,2019,0
10966376,2000,9
10966400,2000,9
10966448,2000,9
10966497,2000,9
10966743,2000,8
10966751,2000,8
10966752,2000,8
10967255,2000,9
10967593,0,0
10967703,0,0
10967712,0,0
10968116,1997,12
10968262,2000,1
10968266,2000,1
10968269,2000,1
10968270,2000,1
10968271,2000,1
10968479,0,0
10968608,2000,9
10968689,2000,8
10969005,2000,9
10969139,2000,9
10969155,2000,9
34035593,0,0
34036533,2021,7
34037822,2021,9
34037834,2021,7
21976531,2011,11
21976548,2011,12
21977203,2011,0
21977813,2011,6
21978223,2011,11
21978379,2011,10
21978404,2012,1
21978560,2011,12
21978828,2012,1
21978836,2011,11
21979097,2011,0
21979302,0,0
27219536,0,0
27221132,2016,7
27221310,2016,7
27222004,2016,6
31937887,2020,1
31938464,2020,1
31938798,2020,2
31939459,2020,2
31939472,2020,2
31939975,2020,2
31940200,2020,4
29316710,2018,1
29316742,2018,3
29317164,2018,2
29317886,0,0
29318000,0,0
29318234,2018,2
29318288,2017,12
29318295,2017,12
29318303,2017,12
29318309,2017,12
29318314,2017,12
29318321,2017,12
29318379,2018,1
29318485,2018,12
29318774,2018,7
29318781,2018,5
29319075,2018,1
29319302,2018,2
24073896,2014,1
24074249,2013,10
24074362,2014,2
24074959,2014,3
24075143,2013,11
24075144,2013,11
24075840,0,0
24076358,2013,11
24076395,2013,11
24076460,2014,1
23549867,2013,6
23550714,2014,10
23550720,2013,4
23551224,2013,5
23551277,2013,7
11490714,0,0
11490816,0,0
11490821,0,0
11490958,2001,7
11491010,0,0
11491013,0,0
11491016,0,0
11491021,0,0
11491272,0,0
11491284,2001,5
11491462,2001,8
11491493,0,0
11491497,0,0
11491560,2001,8
11493122,0,0
15161001,0,0
15161012,0,0
15161016,0,0
15161020,0,0
15161021,0,0
15161203,2004,6
15161216,2004,6
15161227,2004,6
15161234,2004,6
15161301,2004,6
15161767,2004,6
15162110,0,0
15162213,2004,6
15162249,2004,5
15162455,2004,6
15162836,2004,0
15162838,2004,0
15162841,0,0
15163199,2004,6
15163205,2004,6
15163211,2004,6
15163518,2004,6
4150713,1974,4
4150889,1974,1
4151451,1974,6
4151518,1974,4
4151955,1974,5
4152219,1973,10
4152780,1974,3
16733615,2007,2
16733796,0,0
16734023,0,0
16734024,0,0
16734086,0,0
16734458,2006,6
16734750,0,0
16734765,0,0
16734980,2006,6
16735517,2006,8
16735966,2006,4
16736054,2007,7
16736172,2006,9
16736359,2006,1
16736391,0,0
16736415,0,0
5723512,1968,12
5726161,1968,12
5726316,1968,9
9918111,1998,12
9918390,1998,11
9918502,1998,0
9918774,1998,12
9918834,1999,1
9918912,1999,2
9918935,1999,2
9919507,1999,0
9919787,1998,11
9919794,1998,11
9919973,1998,12
9919978,1998,12
9919979,1998,12
9919980,1998,12
9919985,1998,12
9919990,1998,12
9919997,1998,12
9920142,1999,1
9920187,1999,1
9920285,1999,1
9920537,0,0
14636684,2003,12
14636695,2003,12
14637025,2003,10
14637341,2004,2
14637352,2004,2
14638303,2004,0
14638398,2003,11
14638487,2003,12
14639008,2003,12
6247746,1980,1
6247865,0,0
6248024,1980,3
6248031,1980,3
6248036,1980,3
6248181,1980,1
6248209,1980,7
6248561,1980,0
6248645,1980,6
6248779,1980,8
6248979,0,0
6249335,1980,6
6249377,1980,6
6249410,1980,1
6249435,1980,7
6249445,1980,8
6249584,1980,0
6249593,1980,6
6249702,1980,3
6249764,1980,1
6249793,1980,7
6249814,1980,8
6249858,1980,6
6249931,1980,7
6250022,1980,5
6250127,1980,2
6250253,1980,8
6250435,1980,8
6250461,1980,7
6250504,1980,5
6250533,1980,4
6250577,1980,8
6250578,1980,8
6250583,1980,8
9393674,1997,12
9393712,1997,12
9394024,1997,12
9394028,1997,12
9394256,0,0
9394294,0,0
9394520,0,0
9394554,1997,10
9395007,0,0
9395010,0,0
9395251,1997,0
9395460,1997,12
9395508,1997,12
9395765,1997,11
9396105,1997,0
2578012,1988,2
2578072,1985,1
2578190,1985,1
2578192,1985,1
2578194,1985,1
2578272,1985,1
2578292,1985,1
2578334,1985,1
2578575,1985,2
2579071,1985,3
2579095,1985,4
2579208,1985,4
2579406,1985,1
2579548,1985,3
2579563,1985,3
2579638,1985,1
2579646,1985,2
2579955,1985,4
2580127,0,0
2580129,0,0
2580141,0,0
2580173,1985,0
2580448,1985,4
2580518,1985,3
35084111,2022,4
35086066,2022,2
31413797,2019,8
31414109,2019,8
31414500,2019,12
31414801,2019,9
31414826,2019,9
31415351,2019,8
31416082,0,0
31416111,1998,12
31416149,2019,8
31416290,2019,8
27744184,2017,1
27744565,2016,11
27745548,2017,0
27745959,2017,1
27746128,2016,11
27746307,2016,12
22502643,2012,5
22502824,0,0
22502831,0,0
22503004,2012,5
22503099,0,0
22503515,2012,8
24597921,2014,4
24598202,2014,6
24598470,2014,5
24598749,2014,3
24598959,0,0
24599107,2014,0
24599521,2014,5
24599888,2014,6
24600194,2014,1
24600360,2014,0
24600684,2014,4
25646652,2015,3
25646807,2015,0
25647186,2015,2
25647298,2015,0
25647449,2015,3
25648042,2015,2
18830678,0,0
18830862,2008,0
18830863,2008,0
18830884,2009,4
18831204,2008,6
18831420,0,0
18831555,2008,11
18831568,2008,11
18831593,2008,11
18831750,2008,10
18831882,0,0
18831918,0,0
18831921,0,0
18831945,0,0
18831960,2008,12
18832017,2009,1
18832027,0,0
18832150,2008,10
18832225,2008,10
18832259,2008,10
18832478,2009,1
18832480,2009,1
18832829,2008,0
18833171,2008,0
18833544,2009,2
2053814,1991,1
2054039,1991,1
2054297,0,0
2054348,1991,7
2054373,1991,6
2054374,1991,6
2054391,1991,4
2054787,1991,7
2054856,1991,2
2054860,1991,2
2054865,1991,2
2054880,1991,2
2054882,1991,2
2055312,0,0
2055313,0,0
2055362,1991,2
2055503,1991,2
2055544,1991,0
2055562,0,0
2055703,1991,6
2055843,1991,4
2055991,1991,2
2055994,1991,2
2056003,1991,2
2056005,1991,2
2056011,1991,2
2056127,1991,7
2056311,1991,3
20403703,2010,5
20404009,2010,7
20404400,2010,6
20404603,0,0
20405142,2010,7
20405162,2010,9
20405439,0,0
20405848,2010,5
20405858,2010,5
20405879,2010,5
20405933,2010,5
25522318,2014,12
21452697,2011,2
21452828,2011,5
21452845,2011,5
21452895,2011,5
21452899,2011,5
21453943,2011,6
21453994,2011,7
21453995,2011,6
21454438,2011,6
21454582,2011,5
21454714,2011,6
480805,1979,3
480995,1979,6
481453,1979,7
481578,1979,5
481898,0,0
482328,1979,4
482347,1979,0
482654,1979,4
483182,1979,4
483303,1979,8
483320,1979,1
483336,1979,7
3102223,1987,0
3102240,0,0
3102436,1987,1
3102663,1987,1
3102690,1987,4
3102695,1987,4
3102720,1986,11
3102743,1987,3
3102912,0,0
3103103,1987,2
3103258,1986,11
3103265,1986,0
3103529,1987,1
3103579,1986,12
3103585,1986,12
3103602,1986,11
3103624,1987,2
3103678,1987,1
3103901,1987,1
3104313,1987,4
3104372,1986,12
3104388,1987,5
3104449,0,0
3104494,1987,2
3104521,1987,1
3104567,1987,1
3104650,1987,1
3104688,0,0
3104714,1987,2
8344903,1993,8
8345001,1993,6
8345075,1993,6
8345346,1993,8
8345565,1993,6
8345722,1993,6
8347124,1993,7
8347154,1993,7
8347478,1993,8
8347509,1993,7
8347602,1993,8
8347608,1993,8
8347622,1993,8
8347757,0,0
6772031,1980,7
6772158,1980,5
6772159,1980,5
6772160,1980,5
6772168,1980,5
6772169,1980,5
6772301,1980,6
6772331,1980,6
6772414,1980,0
6772440,1980,5
6772711,1980,7
6772912,1980,6
6773140,1980,5
6773282,0,0
6773292,1980,0
6773404,1980,8
6773435,1980,7
6773519,1980,4
6773542,1980,7
6773563,1980,9
6773653,1980,3
6773760,1980,0
6773763,1980,0
6773770,1980,8
6773871,1980,7
6773892,1980,6
6773914,1980,7
6773983,1980,6
6774004,1980,9
6774029,1980,6
6774115,0,0
6774273,1980,0
6774339,1980,6
6774356,1980,9
6774382,1980,8
6774573,1980,0
6774581,1980,0
6774740,1980,0
6774836,1980,10
6774837,1980,10
6774903,1980,0
6774935,1980,0
6774936,1980,0
6774959,1980,10
32986878,2021,3
32987373,2020,10
32987571,2020,6
32987966,2020,9
32988207,2020,11
32988210,2020,10
32989159,2020,10
32989226,2020,12
16209497,2005,10
16209512,2005,10
16209533,2005,10
16209540,0,0
16209547,0,0
16209571,2005,10
16209573,2005,10
16209574,2005,10
16209581,2005,10
16209592,2005,10
16209599,2005,10
16209605,2005,10
16209608,2005,10
16209615,2005,10
16209619,2005,10
16209903,2005,12
16210358,2005,12
16210765,2005,10
16210769,2005,10
16210773,2005,10
16210788,2005,9
16211100,2005,10
16211106,2005,10
16211115,2005,10
16211179,0,0
16211296,2005,11
16211653,2005,10
16211654,2005,10
16211849,0,0
16211855,0,0
16212048,0,0
38754797,0,0
38755187,2024,5
38756089,2024,5
30365028,2019,3
30365076,2019,1
30365192,2018,12
30365404,0,0
30366209,2018,12
30366679,2019,7
30367253,0,0
30367738,2019,4
23025345,2012,10
23025452,2013,6
23025569,2012,10
23025577,2013,3
23025848,2012,10
23026007,0,0
37705251,2024,0
37705289,2024,0
37705540,0,0
37705859,0,0
37706115,2023,0
37706300,2023,9
37706531,2024,3
12539361,2000,2
12539636,2001,2
12539642,2000,10
12539841,2002,12
12540120,0,0
12540203,0,0
12540239,2003,1
12540240,2003,1
12540241,2003,1
12540243,2003,1
12540319,2002,12
12540519,2003,1
12540531,2003,1
12540796,2003,2
12541299,2003,2
12541445,2000,1
12541453,2000,1
12541457,2000,1
12541605,2000,3
12541614,2002,1
12541664,2001,3
12541711,2000,9
12541712,2000,9
12541714,2000,9
12541717,2000,9
12541730,2000,11
12541743,2000,11
12541749,2000,11
12541751,2000,11
12541815,2001,5
12541866,2001,2
12541925,2002,7
12541930,2002,7
12541949,2002,5
12541956,2002,5
7296344,1981,8
7296410,1981,8
7296528,1981,2
7296566,1981,10
7296753,1981,0
7296758,1981,0
7296768,1981,0
7296771,1981,0
7297004,1981,11
7297019,1981,11
7297067,1981,8
7297598,1981,9
7297671,1981,9
7297920,1981,9
7297957,1981,5
7298133,0,0
7298510,1981,2
7298622,1981,11
7298658,1981,12
7298739,1981,9
7298761,1981,9
7298776,1981,10
7298792,1981,9
7298873,0,0
7298878,0,0
7298924,1981,11
7299070,1981,0
7299073,1981,0
25122614,2014,11
25123416,2014,10
25123523,2015,1
25123791,2014,10
25124094,2015,1
25124158,2014,9
25124846,2015,1
26171236,2015,8
26171291,2015,0
26171321,0,0
26171328,0,0
26171529,2013,0
26172329,2015,7
26173047,2015,8
26173616,0,0
3626525,0,0
3626528,0,0
3626529,0,0
3627083,0,0
3627136,1987,9
3627150,1987,9
3627228,0,0
3627923,1987,6
3627942,1987,7
3627966,1987,8
3628237,1987,0
3628441,1987,6
3628834,1987,0
3628965,1987,6
3628977,1987,7
20929059,2010,7
20929120,2010,7
20929217,2010,11
20929224,2010,11
20929232,2010,11
20929238,2010,10
20929250,2010,11
20929600,0,0
20930300,2010,0
20930313,2011,0
20930379,2010,0
20930381,2010,0
20930516,0,0
20930564,0,0
19882182,2010,5
19882621,2009,12
19882697,2009,12
19882698,2009,12
19882746,2010,7
19882747,2010,9
19883042,2010,1
19883046,2009,12
19883049,2009,12
19883060,2009,12
19883145,0,0
19883675,0,0
19883896,0,0
19883957,2010,1
19883962,2010,3
19884040,2010,1
19884475,2009,12
8872358,1996,9
8872454,1995,11
8872747,1996,0
8873506,1996,10
8873848,1996,6
8874032,1996,9
8874134,1996,8
8874148,1996,8
8874609,1996,0
1532354,0,0
1532450,1992,1
1532510,1992,3
1532704,1992,3
1532787,1992,2
1533183,1992,4
1533220,1992,4
1533270,1992,4
1533424,1992,4
1533573,1992,1
1534050,0,0
1534125,1992,5
1534297,0,0
1534543,1992,6
1534584,1992,5
28271098,2017,3
28271480,0,0
28271707,2017,3
28271711,2017,4
28271879,2017,4
28271884,2017,3
28271899,2017,3
28272423,2017,3
28272762,2017,4
28272780,2017,6
28272837,2017,4
13066983,1953,0
13067023,1953,8
39281048,2024,9
39281404,0,0
39281546,2024,9
39281948,2024,9
39281963,2024,9
39282187,2024,9
26697918,2016,2
26698037,2016,3
26698125,2016,1
26698535,2016,4
26698594,2016,1
26698877,2016,3
26699736,2016,6
26700066,2016,0
26700145,2016,2
34562673,2021,11
34562701,2021,10
34562803,2021,11
34563889,2022,1
34564058,2021,10
34564179,2021,9
34564183,2021,9
34564217,2021,8
34564411,2021,9
34564435,2021,9
1007824,0,0
1007827,0,0
1007829,0,0
1007830,0,0
1007833,0,0
1007834,0,0
1007835,0,0
1007925,0,0
1007926,0,0
1007927,0,0
1007928,0,0
1007931,0,0
1007932,0,0
